date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:16	65806/65806	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:57%20GMT	http://agiletemplate.herokuapp.com/inventory/counts_edit	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/counts_edit.html	(from http://agiletemplate.herokuapp.com/inventory/history_all)
09:50:18	43689/43689	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:00%20GMT	http://agiletemplate.herokuapp.com/productions/all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/productions/all.html	(from http://agiletemplate.herokuapp.com/productions/empty)
09:50:25	1227341/1227341	---M--	200	added ('OK')	image/svg+xml	etag:%2212ba4d-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-discounts-codes.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-discounts-codes.svg	(from http://agiletemplate.herokuapp.com/discount/code)
09:50:34	1275774/1275774	---M--	200	added ('OK')	image/svg+xml	etag:%2213777e-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-automatic-discounts.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-automatic-discounts.svg	(from http://agiletemplate.herokuapp.com/discount/automatic)
09:50:35	37478/37478	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:08%20GMT	http://agiletemplate.herokuapp.com/productions/new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/productions/new.html	(from http://agiletemplate.herokuapp.com/productions/empty)
09:50:35	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Apr%202021%2016:50:36%20GMT	http://agiletemplate.herokuapp.com/discount/automatic_	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/discount/automatic_	(from http://agiletemplate.herokuapp.com/discount/automatic)
09:50:44	792892/792892	---M--	200	added ('OK')	image/svg+xml	etag:%22c193c-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Suppliers.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Suppliers.svg	(from http://agiletemplate.herokuapp.com/suppliers/empty)
09:50:49	85950/85950	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:19%20GMT	http://agiletemplate.herokuapp.com/discount/code_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/discount/code_new.html	(from http://agiletemplate.herokuapp.com/discount/code)
09:50:49	77084/77084	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:27%20GMT	http://agiletemplate.herokuapp.com/discount/automatic_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/discount/automatic_new.html	(from http://agiletemplate.herokuapp.com/discount/automatic)
09:50:52	1726/1726	---M--	200	added ('OK')	application/javascript	etag:%226be-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/suppliers.empty.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/suppliers.empty.js	(from http://agiletemplate.herokuapp.com/suppliers/empty)
09:50:52	80946/80946	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:37%20GMT	http://agiletemplate.herokuapp.com/suppliers/all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/suppliers/all.html	(from http://agiletemplate.herokuapp.com/suppliers/empty)
09:50:52	44916/44916	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:46%20GMT	http://agiletemplate.herokuapp.com/suppliers/new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/suppliers/new.html	(from http://agiletemplate.herokuapp.com/suppliers/empty)
09:51:02	1636/1636	---M--	200	added ('OK')	application/javascript	etag:%22664-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/customers.empty.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/customers.empty.js	(from http://agiletemplate.herokuapp.com/customers)
09:51:08	5725/5725	---M--	200	added ('OK')	image/svg+xml	etag:%22165d-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint.svg	(from http://agiletemplate.herokuapp.com/employee/all)
09:51:08	1980872/1980872	---M--	200	added ('OK')	image/svg+xml	etag:%221e39c8-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Customers.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Customers.svg	(from http://agiletemplate.herokuapp.com/customers)
09:51:09	5729/5729	---M--	200	added ('OK')	image/svg+xml	etag:%221661-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-add.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-add.svg	(from http://agiletemplate.herokuapp.com/employee/all)
09:51:10	8471/8471	---M--	200	added ('OK')	image/svg+xml	etag:%222117-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-change.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-change.svg	(from http://agiletemplate.herokuapp.com/employee/all)
09:51:11	37224/37224	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:54%20GMT	http://agiletemplate.herokuapp.com/customers/new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/customers/new.html	(from http://agiletemplate.herokuapp.com/customers)
09:51:11	63023/63023	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:50:52%20GMT	http://agiletemplate.herokuapp.com/customers/all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/customers/all.html	(from http://agiletemplate.herokuapp.com/customers)
09:51:11	12906/12906	---M--	200	added ('OK')	application/javascript	etag:%22326a-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/employee.all.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/employee.all.js	(from http://agiletemplate.herokuapp.com/employee/all)
09:51:11	4795/4795	---M--	200	added ('OK')	image/png	etag:%2212bb-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-change.png	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/flaticons/fingerprint-modal-change.png	(from http://agiletemplate.herokuapp.com/employee/role)
09:51:12	7512/7512	---M--	200	added ('OK')	application/javascript	etag:%221d58-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/employee.role.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/employee.role.js	(from http://agiletemplate.herokuapp.com/employee/role)
09:51:12	8448/8448	---M--	200	added ('OK')	application/javascript	etag:%222100-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/employee.schedule.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/employee.schedule.js	(from http://agiletemplate.herokuapp.com/employee/schedule)
09:51:16	49963/49963	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:14%20GMT	http://agiletemplate.herokuapp.com/employee/payroll_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/payroll_new.html	(from http://agiletemplate.herokuapp.com/employee/payroll)
09:51:17	876/876	---M--	200	added ('OK')	application/javascript	etag:%2236c-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/employee.payroll.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/employee.payroll.js	(from http://agiletemplate.herokuapp.com/employee/payroll)
09:51:22	63367/63367	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:14%20GMT	http://agiletemplate.herokuapp.com/employee/payroll_details	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/payroll_details.html	(from http://agiletemplate.herokuapp.com/employee/payroll)
09:51:31	579434/579434	---M--	200	added ('OK')	image/svg+xml	etag:%228d76a-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-expenses.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-expenses.svg	(from http://agiletemplate.herokuapp.com/bookeeping/expenses)
09:51:33	2055662/2055662	---M--	200	added ('OK')	image/svg+xml	etag:%221f5dee-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-sales.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-sales.svg	(from http://agiletemplate.herokuapp.com/bookeeping/sales)
09:51:35	58180/58180	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:16%20GMT	http://agiletemplate.herokuapp.com/employee/payroll_profile	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/payroll_profile.html	(from http://agiletemplate.herokuapp.com/employee/payroll)
09:51:38	54650/54650	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:19%20GMT	http://agiletemplate.herokuapp.com/bookeeping/sales_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/sales_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/sales)
09:51:45	83624/83624	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:33%20GMT	http://agiletemplate.herokuapp.com/bookeeping/expenses_bill_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/expenses_bill_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/expenses)
09:51:47	87604/87604	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:37%20GMT	http://agiletemplate.herokuapp.com/bookeeping/expenses_expense_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/expenses_expense_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/expenses)
09:51:48	77528/77528	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:39%20GMT	http://agiletemplate.herokuapp.com/bookeeping/expenses_payment_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/expenses_payment_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/expenses)
09:51:48	57699/57699	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:41%20GMT	http://agiletemplate.herokuapp.com/bookeeping/expenses_credit_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/expenses_credit_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/expenses)
09:51:49	26804/26804	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:48%20GMT	http://agiletemplate.herokuapp.com/bookeeping/vat	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/vat.html	(from http://agiletemplate.herokuapp.com/bookeeping/vat_all)
09:51:54	52086/52086	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:49%20GMT	http://agiletemplate.herokuapp.com/settings/tax_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/tax_new.html	(from http://agiletemplate.herokuapp.com/bookeeping/vat_all)
09:51:54	32877/32877	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:50%20GMT	http://agiletemplate.herokuapp.com/bookeeping/account_cash_usd_empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/account_cash_usd_empty.html	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:51:54	33163/33163	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:51%20GMT	http://agiletemplate.herokuapp.com/bookeeping/account_bank_lbp_empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/account_bank_lbp_empty.html	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:51:58	32877/32877	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:52%20GMT	http://agiletemplate.herokuapp.com/bookeeping/account_bank_usd_empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/account_bank_usd_empty.html	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:52:01	962/962	---M--	200	added ('OK')	application/javascript	etag:%223c2-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/bookeeping.account.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/bookeeping.account.js	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:52:01	1364940/1364940	---M--	200	added ('OK')	image/svg+xml	etag:%2214d3cc-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-Accounts.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Bookkeeping-Accounts.svg	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:52:06	51745/51745	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:51:56%20GMT	http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/account_cash_lbp.html	(from http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty)
09:52:07	49848/49848	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:01%20GMT	http://agiletemplate.herokuapp.com/report/sales/time	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/time.html	(from http://agiletemplate.herokuapp.com/report)
09:52:08	55384/55384	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:04%20GMT	http://agiletemplate.herokuapp.com/report/sales/product	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/product.html	(from http://agiletemplate.herokuapp.com/report)
09:52:09	55200/55200	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:05%20GMT	http://agiletemplate.herokuapp.com/report/sales/supplier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/supplier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:13	52149/52149	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:08%20GMT	http://agiletemplate.herokuapp.com/report/sales/discount	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/discount.html	(from http://agiletemplate.herokuapp.com/report)
09:52:14	54986/54986	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:09%20GMT	http://agiletemplate.herokuapp.com/report/sales/category	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/category.html	(from http://agiletemplate.herokuapp.com/report)
09:52:15	46851/46851	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:10%20GMT	http://agiletemplate.herokuapp.com/report/sales/payment	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/payment.html	(from http://agiletemplate.herokuapp.com/report)
09:52:17	46858/46858	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:12%20GMT	http://agiletemplate.herokuapp.com/report/sales/modifier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/sales/modifier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:20	49726/49726	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:15%20GMT	http://agiletemplate.herokuapp.com/report/vat/detail	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/vat/detail.html	(from http://agiletemplate.herokuapp.com/report)
09:52:20	41631/41631	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:16%20GMT	http://agiletemplate.herokuapp.com/report/vat/summary	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/vat/summary.html	(from http://agiletemplate.herokuapp.com/report)
09:52:22	56868/56868	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:17%20GMT	http://agiletemplate.herokuapp.com/report/shift/cashier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/shift/cashier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:28	80773/80773	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:19%20GMT	http://agiletemplate.herokuapp.com/report/shift/end-cashier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/shift/end-cashier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:28	55111/55111	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:22%20GMT	http://agiletemplate.herokuapp.com/report/profit/product	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/profit/product.html	(from http://agiletemplate.herokuapp.com/report)
09:52:29	54676/54676	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:23%20GMT	http://agiletemplate.herokuapp.com/report/profit/supplier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/profit/supplier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:30	54690/54690	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:24%20GMT	http://agiletemplate.herokuapp.com/report/profit/modifier	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/profit/modifier.html	(from http://agiletemplate.herokuapp.com/report)
09:52:34	54597/54597	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:29%20GMT	http://agiletemplate.herokuapp.com/report/profit/category	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/profit/category.html	(from http://agiletemplate.herokuapp.com/report)
09:52:35	47466/47466	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:31%20GMT	http://agiletemplate.herokuapp.com/report/inventory/percent	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/inventory/percent.html	(from http://agiletemplate.herokuapp.com/report)
09:52:36	47469/47469	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:32%20GMT	http://agiletemplate.herokuapp.com/report/inventory/average	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/inventory/average.html	(from http://agiletemplate.herokuapp.com/report)
09:52:38	777/777	---M--	200	added ('OK')	image/svg+xml	etag:%22309-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/address/address.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/address/address.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:38	55858/55858	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:33%20GMT	http://agiletemplate.herokuapp.com/report/inventory/sellers	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/inventory/sellers.html	(from http://agiletemplate.herokuapp.com/report)
09:52:40	55856/55856	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:36%20GMT	http://agiletemplate.herokuapp.com/report/inventory/movers	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report/inventory/movers.html	(from http://agiletemplate.herokuapp.com/report)
09:52:41	657/657	---M--	200	added ('OK')	image/svg+xml	etag:%22291-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/money/money.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/money/money.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:42	55169/55169	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:37%20GMT	http://agiletemplate.herokuapp.com/settings/location	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/location.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:44	41987/41987	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:40%20GMT	http://agiletemplate.herokuapp.com/settings/payment	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/payment.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:45	820/820	---M--	200	added ('OK')	image/svg+xml	etag:%22334-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/bell/bell.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/bell/bell.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:47	66943/66943	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:43%20GMT	http://agiletemplate.herokuapp.com/settings/notification	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/notification.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:49	34775/34775	---M--	200	added ('OK')	image/gif	etag:%2287d7-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/address/address_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/address/address_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:50	706/706	---M--	200	added ('OK')	image/svg+xml	etag:%222c2-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/coins/coins.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/coins/coins.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:50	43592/43592	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:48%20GMT	http://agiletemplate.herokuapp.com/settings/cash	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/cash.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:51	36271/36271	---M--	200	added ('OK')	image/gif	etag:%228daf-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/money/money_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/money/money_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:51	28182/28182	---M--	200	added ('OK')	image/gif	etag:%226e16-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/bell/bell_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/bell/bell_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:52	1407/1407	---M--	200	added ('OK')	image/svg+xml	etag:%2257f-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/alarm-clock/alarm-clock.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/alarm-clock/alarm-clock.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:54	59840/59840	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:52%20GMT	http://agiletemplate.herokuapp.com/settings/period	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/period.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:55	1580/1580	---M--	200	added ('OK')	image/svg+xml	etag:%2262c-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/hand-scissors/hand-scissors.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/hand-scissors/hand-scissors.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:57	41165/41165	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:54%20GMT	http://agiletemplate.herokuapp.com/settings/tax	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/tax.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:59	32995/32995	---M--	200	added ('OK')	image/gif	etag:%2280e3-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/coins/coins_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/coins/coins_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:52:59	874/874	---M--	200	added ('OK')	image/svg+xml	etag:%2236a-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/receipt/receipt.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/receipt/receipt.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:02	77752/77752	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:52:58%20GMT	http://agiletemplate.herokuapp.com/settings/receipt	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/receipt.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:02	32720/32720	---M--	200	added ('OK')	image/gif	etag:%227fd0-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/hand-scissors/hand-scissors_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/hand-scissors/hand-scissors_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:03	41629/41629	---M--	200	added ('OK')	image/gif	etag:%22a29d-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/alarm-clock/alarm-clock_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/alarm-clock/alarm-clock_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:04	949/949	---M--	200	added ('OK')	image/svg+xml	etag:%223b5-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/prize/prize.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/prize/prize.svg	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:04	29461/29461	---M--	200	added ('OK')	image/gif	etag:%227315-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/receipt/receipt_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/receipt/receipt_200_transparent.gif	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:05	40527/40527	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:53:04%20GMT	http://agiletemplate.herokuapp.com/settings/loyalty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/loyalty.html	(from http://agiletemplate.herokuapp.com/settings/general)
09:53:05	965/965	---M--	200	added ('OK')	image/svg+xml	etag:%223c5-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/computer-display/computer-display.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/computer-display/computer-display.svg	(from http://agiletemplate.herokuapp.com/settings/general)
